,wrist_r__acc_x,wrist_r__acc_y,wrist_r__acc_z,wrist_r__gyro_x,wrist_r__gyro_y,wrist_r__gyro_z,wrist_r__press,wrist_l__acc_x,wrist_l__acc_y,wrist_l__acc_z,wrist_l__gyro_x,wrist_l__gyro_y,wrist_l__gyro_z,wrist_l__press,ankle_r__acc_x,ankle_r__acc_y,ankle_r__acc_z,ankle_r__gyro_x,ankle_r__gyro_y,ankle_r__gyro_z,ankle_r__press,ankle_l__acc_x,ankle_l__acc_y,ankle_l__acc_z,ankle_l__gyro_x,ankle_l__gyro_y,ankle_l__gyro_z,ankle_l__press,chest__acc_x,chest__acc_y,chest__acc_z,chest__gyro_x,chest__gyro_y,chest__gyro_z,chest__press
0,-1.2328356047373414,0.3588238289829756,-0.40249055291635805,-0.4877749910448726,0.44386539815507065,0.21227971589612962,-0.48773601701077324,-2.017474974822823,1.3813175585232296,0.6179922682580566,-0.41142896077863844,-0.5036239154313138,0.425775570885624,-2.0999782980987356,0.7816423025306373,0.6520277308654235,-0.083431244358024,-0.6953917516245547,0.28625988464455215,-0.008789636172810329,0.6548866638462221,0.15952652668295556,-0.1369857901844018,-0.08571147850943377,0.3835224739834132,-0.09653122190478679,-2.572501555423884,-0.5010158129626192,-0.8255722966058961,-0.22405039204289773,0.22376558738098656,0.04257458570085052,0.39336936184408533,-0.3807558822943591,0.4487327256589155
1,0.44533237689747235,1.359289502774265,1.9681333710728064,0.4952694910762691,-0.033815973329617915,0.8723021473622592,-3.1693126574429034,-1.234218489311186,-1.6444488093339154,0.04425711949001069,0.9643130461453113,0.8446628888660823,1.446372100994272,-0.04789928866046751,0.03306439401913902,-0.4408424580269633,-0.6069995387470061,-0.7791040640393689,-0.3795822909437425,1.0667137356557355,1.1852511911754733,0.26689318670381945,1.9832682966235478,0.6163496863032238,-0.2834019737160179,0.7805024840369015,-0.5022005813982815,-0.13518674148557686,-0.14358323065296977,0.5383511877769521,1.6644966710200937,2.232902107232046,-0.3319786853432534,0.20701269034222516,0.46484434791701396
2,-0.5966799669041669,-0.057469211818770835,-1.284516590422411,-0.21464355022846077,-0.7901014665589017,0.6253857687168586,-0.06617368734301259,-0.43399580676364063,0.40152721301372846,0.028676005693953403,-0.9534850910590555,1.106726339867957,0.17047625492501292,0.01979167769907733,0.5902330376145339,-0.2978399377432744,0.9345780376061376,0.46026522137979314,-0.3469043808585292,-0.22676334036478699,0.6906753871510328,1.0180599951654001,1.5023489802496401,-1.1697805685088298,-1.3887754096126221,0.6674226362471224,-0.7284033898563365,0.9920054375215679,-0.17712568179647897,0.530001888653467,1.3735464748310133,0.649568061383871,0.1475298412780757,-0.22958801263092518,-0.9196327302151698
3,0.7880377105743208,-0.7570369443005329,0.13838866676185435,-2.6155111091991006,-0.9351983227427207,-0.2681983554221125,1.3458151144912733,-1.0253223008351293,0.43735897334739166,-0.22637066849717685,0.6491328445884673,0.44840053044179806,2.2339655160964607,1.8807586416449216,0.9108924769465626,-0.48886846222819447,-1.925937857688425,-0.26222441928606915,0.03993788617498101,-1.575512217790335,0.4734762101702128,-1.1949026139058627,-0.4086115376505482,-0.9352390137818134,-0.038892272541463886,0.17051237404765468,-0.6435522910363453,-0.22520079361137194,-1.7671180756796352,0.2889225813832717,-0.34110998537528403,1.0626443027677572,0.8397802797606442,0.13187890672220984,-0.1991964260976019
4,-0.0683536708784165,-0.5406376995460636,-1.057364261078766,1.110238514152113,0.7897606042630986,0.9218217310471379,0.14245086170832552,-0.40582856434143605,-0.9375927962033428,-0.07445619947864297,0.2775743270149771,-0.8645773011083263,-0.11557345628349246,1.0738994143330243,0.8910874317998004,-0.4077132650700189,2.323789356631431,-2.014805740975723,-1.5561227809617388,-0.6968618879552929,0.8258244863624471,-1.1048316299142453,0.7166064467755423,-0.3115103585574043,0.04884473327068091,-1.1169418266853837,-1.286077281824194,-0.7044778906772566,1.3101751217645377,-0.1310648991547926,-0.2555278886042012,1.808315626817952,0.28250310804760653,-1.1740159203991072,-0.11393168901588976
5,1.1254794202999479,-0.010179238174493045,-1.8855818101087045,0.17035044878780872,0.6768505763213943,1.7262201757108182,0.31426084737042764,1.2119062864088772,-0.20145555066749865,-0.14963430352283474,-1.4245708449080703,0.850525101028082,-0.5537560789196962,0.63483534445695,-0.22691803742192015,0.6997931395002993,-0.799769896819881,-0.04658949015536005,-0.06604334794904233,-0.09195665644290626,1.1836067980146003,-1.5320047172954947,-1.0670901182032217,0.11714731886426939,0.5058655347396104,0.32367463979275857,-0.20320373034241887,0.4222860125648017,-1.1685982348074264,-0.3363465499426526,-0.6406915715235919,-1.4273929505877845,-0.6144250931622603,1.783320666560556,-0.4633967080779322
6,-0.008407694223994639,-1.6031875373588762,-0.006672928930793651,-1.5962814094690077,-1.3386399941123774,0.8634519626327801,-0.92391975637094,-1.2366309047753303,1.1689606933013679,0.4270397923207297,-0.21785025923660703,-0.16608625128754048,-0.2589184142905152,1.1377601390698262,1.5442756285579646,-1.4899690284746034,2.2258414188914846,-0.32664524463039546,-0.30030642793076157,-0.6382195509926591,-1.134678214709074,1.2365582864870395,0.9632024600653647,0.926867931948237,0.4492067333676118,-1.3741292498806739,-2.6263678743213688,0.33020938406727873,-0.6336765843480668,-1.0681527027899584,0.6580600733782475,0.5522466353297593,-0.6103968182004234,-0.8550275250800382,-0.8209761358965784
7,-0.35384672776442716,-1.0908616794594705,-0.7063860658363055,1.562121393826538,-0.07838240413168385,0.5369263683396326,0.9278285836853974,0.7156468957206659,0.18328916181752314,0.008001017823820239,-0.030573994859521236,0.9191529909628056,-1.100556314113656,-2.088246204534484,1.3815524160143144,-0.8547096474001533,-0.9266242268105103,-0.9876074346553588,0.10888456358963206,-1.1969134713401623,0.30576169042223394,-0.06405191127861963,0.21688022194408443,0.9574418511091514,-0.11363734295537445,0.6313456188864935,-0.09458128775763562,0.6139640972039393,-0.8326457723266334,1.4202067765749733,-0.7691933870529405,-1.4318478216609578,1.579849321391186,-0.0076824265995176656,0.37059466016165915
8,-0.1858806807901542,-1.4492199154037735,-0.2568931824233341,-0.035487917258429154,-0.5811312779220689,0.09004790172201342,-1.4286925750251005,-0.5163565294366734,0.5117433471353647,-0.9475575384032797,0.9112956264823759,2.793238030029927,-0.46114947796938255,0.07793072972803816,0.7886032652061472,0.22617067520850878,0.09185552446414864,0.14758969309980033,-1.1663997885257043,1.2932240080837796,0.21080290147161454,1.1149017499448508,0.3501100818389547,0.01963107144903037,0.085649964280066,1.122006903736345,-2.875952998818603,-0.39798748270116907,-1.0514823106304432,-0.5118289436599783,1.07022174765927,0.4192500161337959,-2.6534873606738802,0.1927474632166572,0.7666508639422772
9,0.08665111973975673,-0.156509626202792,-0.6923258281932921,-1.7341714227440372,0.9918982443390889,0.058611816058329144,-0.3962018680259074,-0.6280137640831015,2.5821743727769246,-0.15742344480253279,-0.2545163290747348,-0.5602298514470705,0.5951810262007389,-1.0281235987841622,-0.16645632899848972,-1.4002204485003087,1.0857484823469574,0.23213933680756954,0.6186325579260982,0.5415222720985124,0.830821155530458,1.3729995212189343,-0.28735954361926597,-0.4872304934490298,-0.3242766101473437,0.7352483590068247,-0.7701407233830675,-0.3196640639398748,0.6983875510855252,-0.4433925368903232,0.10004854915969139,0.20919676653496705,-1.220437546373301,-0.6610314875961585,0.06349784771899265
